,account_value,date,daily_return,datadate
241,1126773.4451209805,2022-12-23,-0.012278343649793,2022-12-23
242,1120864.6057807703,2022-12-26,-0.0052440349617713,2022-12-26
243,1121106.2295448086,2022-12-27,0.0002155690908536,2022-12-27
244,1122731.6896735928,2022-12-28,0.0014498716410167,2022-12-28
245,1120089.982413461,2022-12-29,-0.0023529283838954,2022-12-29
246,1108344.57038038,2022-12-30,-0.0104861325585406,2022-12-30
247,1107519.80525892,2023-01-02,-0.0007441414371497,2023-01-02
248,1114099.381812265,2023-01-03,0.0059408206716506,2023-01-03
249,1102800.7206031582,2023-01-04,-0.0101415200417105,2023-01-04
250,1115903.1647865078,2023-01-05,0.0118810624064367,2023-01-05
251,1119434.0491554043,2023-01-06,0.0031641494354681,2023-01-06
