,account_value,date,daily_return,datadate
148,800998.2141068354,2022-08-05,0.0016719264337075,2022-08-05
149,803171.6460144892,2022-08-08,0.0027134041866463,2022-08-08
150,805189.757029809,2022-08-09,0.002512677116198,2022-08-09
151,817571.3813317195,2022-08-10,0.0153772749762537,2022-08-10
152,819536.3413689509,2022-08-11,0.0024034109829416,2022-08-11
153,830218.4249298945,2022-08-12,0.0130343012527063,2022-08-12
154,834234.2771103755,2022-08-15,0.0048371031765768,2022-08-15
155,837520.9242928401,2022-08-16,0.0039397172624564,2022-08-16
156,834227.3789322749,2022-08-17,-0.0039324932249854,2022-08-17
157,835429.6485855952,2022-08-18,0.0014411774099996,2022-08-18
158,829766.8201554194,2022-08-19,-0.0067783426644758,2022-08-19
159,815878.180606164,2022-08-22,-0.0167380030291569,2022-08-22
160,811236.691783227,2022-08-23,-0.0056889483421269,2022-08-23
161,812907.41547326,2022-08-24,0.0020594774705768,2022-08-24
162,821131.0584633723,2022-08-25,0.0101163340788625,2022-08-25
163,800550.5821755305,2022-08-26,-0.0250635706392048,2022-08-26
164,797669.1261780635,2022-08-29,-0.0035993428293269,2022-08-29
165,789579.5333569422,2022-08-30,-0.0101415393370952,2022-08-30
166,784641.1825211421,2022-08-31,-0.0062544058288903,2022-08-31
167,787284.8269074336,2022-09-01,0.0033692399088678,2022-09-01
168,778536.9513695613,2022-09-02,-0.0111114494257881,2022-09-02
169,774585.7707703486,2022-09-06,-0.0050751356018001,2022-09-06
170,783768.5982830897,2022-09-07,0.0118551461429616,2022-09-07
171,788416.1356060877,2022-09-08,0.0059297314707158,2022-09-08
172,796160.5845959559,2022-09-09,0.009822793623972,2022-09-09
173,799875.5380318537,2022-09-12,0.0046660855960147,2022-09-12
174,769774.1155770198,2022-09-13,-0.0376326328579825,2022-09-13
175,769987.2082302943,2022-09-14,0.0002768249139097,2022-09-14
176,769644.6547768489,2022-09-15,-0.0004448820055501,2022-09-15
177,765524.1373494044,2022-09-16,-0.0053537920413923,2022-09-16
178,768256.7898152247,2022-09-19,0.0035696489927568,2022-09-19
179,761985.8786251917,2022-09-20,-0.0081625197110736,2022-09-20
180,749914.3683159724,2022-09-21,-0.0158421706331347,2022-09-21
181,749396.9834454432,2022-09-22,-0.0006899252666554,2022-09-22
182,735084.0520966426,2022-09-23,-0.0190992646954558,2022-09-23
183,725727.8638546839,2022-09-26,-0.0127280522754812,2022-09-26
184,721946.6906330958,2022-09-27,-0.0052101805785773,2022-09-27
185,736281.720784463,2022-09-28,0.0198560784852359,2022-09-28
186,725304.2323315516,2022-09-29,-0.0149093589356198,2022-09-29
187,714871.3788922206,2022-09-30,-0.0143841066607233,2022-09-30
188,734275.1337712184,2022-10-03,0.027143001457222,2022-10-03
189,755075.8177178279,2022-10-04,,2022-10-04
190,753471.9500661785,2022-10-05,-0.0021241147100923,2022-10-05
191,743001.9121350795,2022-10-06,-0.0138957235636699,2022-10-06
192,726403.2118229076,2022-10-07,-0.0223400505988929,2022-10-07
193,724103.2229610949,2022-10-10,-0.0031662702262023,2022-10-10
194,725925.9072710964,2022-10-11,0.0025171608856371,2022-10-11
195,725125.8808581325,2022-10-12,-0.001102077229853,2022-10-12
196,745316.0129191371,2022-10-13,0.0278436235610721,2022-10-13
197,737524.345808694,2022-10-14,-0.0104541791339299,2022-10-14
198,750503.3878352138,2022-10-17,0.0175981201166834,2022-10-17
199,757989.5884654018,2022-10-18,0.0099749058452374,2022-10-18
200,754900.058649728,2022-10-19,-0.0040759528398388,2022-10-19
201,749545.6522433254,2022-10-20,-0.0070928679168205,2022-10-20
202,768149.6475588771,2022-10-21,0.0248203631891821,2022-10-21
203,778983.471174905,2022-10-24,0.0141037929919736,2022-10-24
204,786002.1092822048,2022-10-25,0.0090099961899241,2022-10-25
205,790151.843226144,2022-10-26,0.005279545557109,2022-10-26
206,796430.8017069789,2022-10-27,0.0079465213359477,2022-10-27
207,816863.1159541103,2022-10-28,0.0256548518758177,2022-10-28
208,815573.3007914516,2022-10-31,-0.0015789856800575,2022-10-31
209,811947.6121432277,2022-11-01,-0.0044455705510533,2022-11-01
210,799646.1897112819,2022-11-02,-0.0151505124813099,2022-11-02
211,798041.7352969142,2022-11-03,-0.0020064553986645,2022-11-03
212,805316.7485148403,2022-11-04,0.009116081147334,2022-11-04
213,813231.9990183803,2022-11-07,0.0098287419430147,2022-11-07
214,818466.4483820888,2022-11-08,0.0064366003428626,2022-11-08
215,799673.6513468715,2022-11-09,-0.0229609864550539,2022-11-09
216,823096.7996546718,2022-11-10,0.0292908841855039,2022-11-10
217,819549.6775271388,2022-11-11,-0.0043094835613759,2022-11-11
218,813948.0508143398,2022-11-14,-0.00683500569447,2022-11-14
219,812423.9910113307,2022-11-15,-0.0018724288380372,2022-11-15
220,814763.6908785793,2022-11-16,0.0028799000191217,2022-11-16
221,815042.206545541,2022-11-17,0.0003418361300089,2022-11-17
222,822066.3929621669,2022-11-18,0.0086181873284785,2022-11-18
223,825550.7985064479,2022-11-21,0.0042385938339184,2022-11-21
224,833791.7576243373,2022-11-22,0.0099823767753584,2022-11-22
225,836709.5031382533,2022-11-23,0.003499369581476,2022-11-23
226,842260.4954134914,2022-11-25,0.0066343124518339,2022-11-25
227,829091.0560099575,2022-11-28,-0.0156358270098714,2022-11-28
228,828432.7235018703,2022-11-29,-0.0007940412615899,2022-11-29
229,846276.7906710597,2022-11-30,0.0215395489132306,2022-11-30
230,842909.9604556056,2022-12-01,-0.0039784031094417,2022-12-01
231,845496.2637316677,2022-12-02,0.0030683031372225,2022-12-02
232,834003.4738985988,2022-12-05,-0.0135929516498919,2022-12-05
233,829300.1112009975,2022-12-06,-0.0056395001277574,2022-12-06
234,831640.4026629421,2022-12-07,0.0028220078959779,2022-12-07
235,836879.9642779323,2022-12-08,0.006300273048559,2022-12-08
236,829821.6328646633,2022-12-09,-0.0084341025171501,2022-12-09
237,842135.8811747524,2022-12-12,0.0148396327866009,2022-12-12
238,841685.4584490749,2022-12-13,-0.0005348575399128,2022-12-13
